Codigo;Fecha;CodMovim;Detalle;Letra;Id;Importe;Saldo;TipoMovim;TipoFPago;FechaVto;Operacion;CuentaContable;NroRenglonAsiento;EsPago;EsDocumento;Sucursal;DiasPromedio;PromedioReal;IDENTIFICADOR;NRO_INTERNO;ID_BIEN;TIPO_BIEN;TIPO_PLAN;TIPO_CUOTA;ANO_CUOTA;NRO_CUOTA;ESTADO_DEUDA;FECHA_ACTUALIZACION_DEUDA;NRO_OPERACION;Categoria;IdTrans;Nro_Dev;NRO_TALONARIO;FechaPago;NUMERO;NRO_RECIBO;NRO_EXPEDIENTE;CuentaContableAC;CuentaContableV;TablaLiq;NumeroPago;Dominio;ACTUALIZACION_COBRADO;NumeroPagoTmp;Observaciones;Ejercicio;FechaP;RecIntereses;MOF;LOF
136;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;300;FA;NULL;15/4/2019 00:00;4310;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004310;38;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936750;NULL;NULL;NULL;500004310;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
33;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;0;FA;NULL;15/4/2019 00:00;4308;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004308;36;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936751;NULL;NULL;NULL;500004308;NULL;NULL;NULL;NULL;NULL;3202;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
27;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;300;FA;NULL;15/4/2019 00:00;4304;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004304;28;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936752;NULL;NULL;NULL;500004304;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
22;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;0;FA;NULL;15/4/2019 00:00;4302;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004302;23;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936753;NULL;NULL;NULL;500004302;NULL;NULL;NULL;NULL;NULL;4822;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
20;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;300;FA;NULL;15/4/2019 00:00;4301;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004301;21;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936754;NULL;NULL;NULL;500004301;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
19;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;0;FA;NULL;15/4/2019 00:00;4300;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004300;20;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936755;NULL;NULL;NULL;500004300;NULL;NULL;NULL;NULL;NULL;3136;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
17;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;300;FA;NULL;15/4/2019 00:00;4298;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004298;18;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936756;NULL;NULL;NULL;500004298;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
135;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;0;FA;NULL;15/4/2019 00:00;4296;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004296;15;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936757;NULL;NULL;NULL;500004296;NULL;NULL;NULL;NULL;NULL;3189;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
11;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;300;FA;NULL;15/4/2019 00:00;4295;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004295;12;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936758;NULL;NULL;NULL;500004295;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
3;15/4/2019 00:00;H;CEDULON OBSA;NULL;NULL;300;0;FA;NULL;15/4/2019 00:00;4287;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004287;3;OBSA;1;1;2019;1;NULL;NULL;NULL;NULL;5936759;NULL;NULL;NULL;500004287;NULL;NULL;NULL;NULL;NULL;1432;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4281;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004281;84;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936760;NULL;NULL;NULL;500004281;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4280;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004280;84;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936761;NULL;NULL;NULL;500004280;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4279;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004279;84;OBSA;1;1;2018;4;NULL;NULL;NULL;NULL;5936762;NULL;NULL;NULL;500004279;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4278;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004278;84;OBSA;1;1;2018;3;NULL;NULL;NULL;NULL;5936763;NULL;NULL;NULL;500004278;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4277;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004277;84;OBSA;1;1;2018;2;NULL;NULL;NULL;NULL;5936764;NULL;NULL;NULL;500004277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
77;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4276;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004276;84;OBSA;1;1;2018;1;NULL;NULL;NULL;NULL;5936765;NULL;NULL;NULL;500004276;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4275;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004275;83;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936766;NULL;NULL;NULL;500004275;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4274;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004274;83;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936767;NULL;NULL;NULL;500004274;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4273;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004273;83;OBSA;1;1;2018;4;NULL;NULL;NULL;NULL;5936768;NULL;NULL;NULL;500004273;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4272;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004272;83;OBSA;1;1;2018;3;NULL;NULL;NULL;NULL;5936769;NULL;NULL;NULL;500004272;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4271;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004271;83;OBSA;1;1;2018;2;NULL;NULL;NULL;NULL;5936770;NULL;NULL;NULL;500004271;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
76;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4270;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004270;83;OBSA;1;1;2018;1;NULL;NULL;NULL;NULL;5936771;NULL;NULL;NULL;500004270;NULL;NULL;NULL;NULL;NULL;599;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4269;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004269;80;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936772;NULL;NULL;NULL;500004269;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4268;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004268;80;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936773;NULL;NULL;NULL;500004268;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4267;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004267;80;OBSA;1;1;2018;4;NULL;NULL;NULL;NULL;5936774;NULL;NULL;NULL;500004267;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4266;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004266;80;OBSA;1;1;2018;3;NULL;NULL;NULL;NULL;5936775;NULL;NULL;NULL;500004266;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4265;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004265;80;OBSA;1;1;2018;2;NULL;NULL;NULL;NULL;5936776;NULL;NULL;NULL;500004265;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
326;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4264;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004264;80;OBSA;1;1;2018;1;NULL;NULL;NULL;NULL;5936777;NULL;NULL;NULL;500004264;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4257;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004257;78;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936778;NULL;NULL;NULL;500004257;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4256;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004256;78;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936779;NULL;NULL;NULL;500004256;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4255;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004255;78;OBSA;1;1;2018;4;NULL;NULL;NULL;NULL;5936780;NULL;NULL;NULL;500004255;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4254;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004254;78;OBSA;1;1;2018;3;NULL;NULL;NULL;NULL;5936781;NULL;NULL;NULL;500004254;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4253;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004253;78;OBSA;1;1;2018;2;NULL;NULL;NULL;NULL;5936782;NULL;NULL;NULL;500004253;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
72;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4252;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004252;78;OBSA;1;1;2018;1;NULL;NULL;NULL;NULL;5936783;NULL;NULL;NULL;500004252;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
70;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4240;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004240;76;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936784;NULL;NULL;NULL;500004240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
68;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4239;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004239;74;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936785;NULL;NULL;NULL;500004239;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
66;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4237;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004237;71;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936786;NULL;NULL;NULL;500004237;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
64;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4235;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004235;69;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936787;NULL;NULL;NULL;500004235;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
60;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4230;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004230;64;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936788;NULL;NULL;NULL;500004230;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
54;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4225;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004225;58;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936789;NULL;NULL;NULL;500004225;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
138;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4223;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004223;54;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936790;NULL;NULL;NULL;500004223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
49;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4222;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004222;52;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936791;NULL;NULL;NULL;500004222;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
349;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4220;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004220;50;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936792;NULL;NULL;NULL;500004220;NULL;NULL;NULL;NULL;NULL;4854;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
44;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4218;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004218;47;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936793;NULL;NULL;NULL;500004218;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
43;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4217;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004217;46;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936794;NULL;NULL;NULL;500004217;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
38;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4216;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004216;41;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936795;NULL;NULL;NULL;500004216;NULL;NULL;NULL;NULL;NULL;1435;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
136;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4213;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004213;38;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936796;NULL;NULL;NULL;500004213;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
27;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4207;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004207;28;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936797;NULL;NULL;NULL;500004207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
22;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4205;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004205;23;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936798;NULL;NULL;NULL;500004205;NULL;NULL;NULL;NULL;NULL;4822;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
17;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4201;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004201;18;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936799;NULL;NULL;NULL;500004201;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
135;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4199;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004199;15;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936800;NULL;NULL;NULL;500004199;NULL;NULL;NULL;NULL;NULL;3179;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
11;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4198;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004198;12;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936801;NULL;NULL;NULL;500004198;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
3;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4190;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004190;3;OBSA;1;1;2018;6;NULL;NULL;NULL;NULL;5936802;NULL;NULL;NULL;500004190;NULL;NULL;NULL;NULL;NULL;1432;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
70;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4188;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004188;76;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936803;NULL;NULL;NULL;500004188;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
68;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4187;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004187;74;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936804;NULL;NULL;NULL;500004187;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
66;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4185;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004185;71;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936805;NULL;NULL;NULL;500004185;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
64;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4183;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004183;69;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936806;NULL;NULL;NULL;500004183;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
60;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4178;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004178;64;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936807;NULL;NULL;NULL;500004178;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
54;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4173;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004173;58;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936808;NULL;NULL;NULL;500004173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
138;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4171;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004171;54;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936809;NULL;NULL;NULL;500004171;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
49;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4170;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004170;52;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936810;NULL;NULL;NULL;500004170;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
349;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4168;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004168;50;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936811;NULL;NULL;NULL;500004168;NULL;NULL;NULL;NULL;NULL;4854;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
44;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4166;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004166;47;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936812;NULL;NULL;NULL;500004166;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
43;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4165;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004165;46;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936813;NULL;NULL;NULL;500004165;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
38;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4164;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004164;41;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936814;NULL;NULL;NULL;500004164;NULL;NULL;NULL;NULL;NULL;1435;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
136;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;250;FA;NULL;1/1/2001 00:00;4161;4001;NULL;0;NULL;NULL;NULL;NULL;NULL;500004161;38;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936815;NULL;NULL;NULL;500004161;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
33;1/1/2001 00:00;H;CEDULON OBSA;NULL;NULL;250;0;FA;NULL;1/1/2001 00:00;4159;4001;NULL;1;NULL;NULL;NULL;NULL;NULL;500004159;36;OBSA;1;1;2018;5;NULL;NULL;NULL;NULL;5936816;NULL;NULL;NULL;500004159;NULL;NULL;NULL;NULL;NULL;3202;NULL;NULL;NULL;NULL;200101;NULL;NULL;NULL;NULL
